concept|relations|other_type|text
가상 보정 시나리오|attribute,boundary,other|모형 시나리오|특정 편향을 가정해 계산한 가상 보정 시나리오는 관측 결과가 아니다. 실제 자료와 표시를 분리하고 가정이 달라질 때의 변화를 확인한다.
희석 오염 농도대|classification,boundary,attribute||검출 한계 주변의 희석 오염 농도대에서는 양성과 음성 판정이 흔들린다. 확정 빈도와 판정 불확실 사례를 나눠 보고한다.
조성비 반응 굴절점|comparison,attribute,boundary||관측한 조성 범위 안에서 변화율이 달라지는 조성비 반응 굴절점을 찾았다. 그 지점이 범위 밖까지 포함한 최대 반응을 뜻하지는 않는다.
생산라인 교차검증|classification,comparison,attribute,boundary||한 라인에서 만든 규칙을 다른 라인의 표본에 적용한 생산라인 교차검증은 국소 공정 편향을 확인한다. 통과하더라도 시험하지 않은 라인까지 보장하지 않는다.
압축강도 하한추정|comparison,attribute,boundary||불리한 표본 변동을 반영한 압축강도 하한추정은 보수적인 기준을 준다. 모든 시편이 반드시 그 값보다 강하다는 절대 보장은 아니다.
미기록 보관시간|attribute,boundary,other|이력 결측|시편마다 미기록 보관시간이 남아 노화 조건을 맞출 수 없다. 해당 사례를 동일 보관군으로 확정하지 말고 이력 결측을 표시한다.
조도 측정 위치효과|boundary,attribute,comparison||가장자리에서 조도 측정 위치효과가 크게 나타났다. 중앙 한 점의 밝기로 전체 표면을 대표할 수 없다.
계절별 실험실 습도|classification,comparison,attribute,boundary||반응과 함께 움직인 계절별 실험실 습도는 환경 조건의 후보가 된다. 계절 이름 자체를 원인으로 단정하지 말고 습도 범위에서 재검증해야 한다.
극단 압력에서의 외삽 금지|boundary,classification,attribute||최고 관측 압력을 벗어난 구간에는 극단 압력에서의 외삽 금지 원칙이 적용된다. 재료 거동이 바뀔 수 있으므로 기존 회귀선을 측정하지 않은 구간까지 연장하지 않는다.
재시험 통과 편향|boundary,classification,comparison||처음 실패한 제품만 다시 검사하면 재시험 통과 편향이 생긴다. 최종 통과율을 전체 제품의 일회 검사 성능처럼 제시해서는 안 된다.
