concept|relations|other_type|text
전력 수요 계측 범위|state,attribute,boundary||짧은 순간 피크가 평균 부하보다 훨씬 높게 나타났다. 전력 수요 계측 범위의 상한과 발전기 정격을 비교해 안전 여유를 둔다.
수색반경 추정차|comparison,attribute||대상의 이동속도 가정에 따라 가능한 위치 반경이 크게 달라진다. 수색반경 추정차를 여러 탐색 띠로 남기고 단일 원으로 닫지 않는다.
폭발음 원인 경계|boundary,state,comparison||변압기 고장과 가스 폭발이 모두 가능한 소리가 신고됐다. 확인 전 폭발음 원인 경계에서 어느 하나로 분류하지 않고 두 위험 통제를 유지한다.
정수필터 수명미상|attribute,other|장비 수명 불확실|필터 사용시간 기록이 끊겨 남은 성능을 계산할 수 없다. 정수필터 수명미상은 교체 시점을 보수적으로 앞당기는 근거가 된다.
복구인력 도착차|comparison,state||출발지마다 교통상황이 달라 작업자 도착 예상이 서로 벌어진다. 복구인력 도착차의 늦은 경우까지 현재 대기 인력을 해제하지 않는다.
산불통제선 오차경계|state,attribute,boundary||불씨 비산 거리는 풍속 변화 때문에 한 값으로 정해지지 않는다. 산불통제선 오차경계를 포함해 주민 접근선을 바깥으로 넓힌다.
의료폐기물 수량폭|state,attribute||환자 증가 여부에 따라 감염성 폐기물 용기 수요가 크게 달라진다. 의료폐기물 수량폭의 상한을 현재 저장용기와 비교한다.
통신호출량 변동차|comparison,attribute||사고 직후와 안정기에는 채널 호출 수가 몇 배씩 차이 난다. 통신호출량 변동차를 반영해 평균 대역폭만으로 중계망을 정하지 않는다.
누수 지점 판정 경계|boundary,state,attribute||지표의 습기가 배관 파손인지 빗물 고임인지 아직 알 수 없다. 청음 검사 전 누수 지점 판정 경계에서 원인을 미상으로 둔다.
기부 침상 규격 미상|attribute,other|호환규격 불확실|기부 침상의 크기와 허용하중 자료가 함께 오지 않았다. 기부 침상 규격 미상 항목을 실제 수용능력에 넣지 말고 설치 가능성을 먼저 확인한다.
불확실성 민감도 순위|comparison,state,attribute||모든 미확정값이 결정에 같은 영향을 주는 것은 아니다. 불확실성 민감도 순위는 결과를 크게 바꾸는 수요·시간·용량 가정을 찾아 우선 확인하게 한다.
