concept|relations|other_type|text
안전 연락 실패 시 후속 행동|state,process,function||정해진 시간에 내담자와 연결되지 않으면 보호자에게 전화하고 필요하면 긴급 서비스를 요청하기로 했다. 안전 연락 실패 시 후속 행동은 무응답을 곧바로 위기로 확정하지 않으면서도 대응을 멈추지 않는다.
상담 목표의 첫 정정|state,boundary,process||초기 기록에는 직장 적응이 최우선이라고 적혔지만 내담자는 실제로는 수면 회복부터라고 바로잡았다. 상담 목표의 첫 정정 뒤 공통 기록은 수면 목표를 우선으로 갱신한다.
증상 시작 연도의 정정|state,attribute,process||내담자는 처음 2022년이라고 말했으나 달력을 보고 2021년 겨울이었다고 수정했다. 증상 시작 연도의 정정은 앞선 수치를 함께 남기되 현재 답으로 사용하지 않는다.
가족 관계 호칭의 정정|state,classification,role||상담자는 언니라고 기록했지만 내담자는 친언니가 아니라 사촌 누나라고 설명했다. 가족 관계 호칭의 정정은 역할과 친족 분류를 모두 새 정보에 맞춘다.
약 이름 오기의 정정|state,classification,boundary||기록에 비슷한 이름의 다른 약이 적혀 내담자가 처방전을 보여 줬다. 약 이름 오기의 정정 뒤 잘못된 약명은 현재 복용 목록에서 제거한다.
발작 횟수 진술의 수정|state,attribute,boundary||내담자는 처음 세 번이라고 했지만 한 사건은 심한 불안일 뿐 발작은 아니었다고 구분했다. 발작 횟수 진술의 수정은 현재 횟수를 두 번으로 바꾸고 제외 이유를 보존한다.
자해 경험 부정의 철회|state,boundary,process||초반에는 없다고 답했지만 신뢰가 생긴 뒤 과거 한 번의 경험을 밝혔다. 자해 경험 부정의 철회는 앞선 답을 유지하지 않고 안전 평가를 다시 연다.
현재 위험 없음 판단의 재개방|state,boundary,process||면담 초반에는 구체적 계획이 없었지만 끝 무렵 실행 수단을 갖고 있다고 새로 말했다. 현재 위험 없음 판단의 재개방은 이전 결론보다 최신 정보를 우선한다.
보호자 동의 가정의 철회|state,boundary,role||상담자는 가족 연락에 동의한 것으로 이해했지만 내담자가 그런 뜻이 아니었다고 바로잡았다. 보호자 동의 가정의 철회 뒤 연락 권한은 미승인 상태로 돌아간다.
예약 확정 메시지의 정정|state,attribute,process||기관이 수요일이라고 보냈지만 실제 예약표는 목요일이었다. 예약 확정 메시지의 정정은 양쪽이 목요일을 다시 확인한 뒤 완료된다.
과제 완료 표시의 취소|state,boundary,process||수면 일지가 제출됐지만 날짜가 이전 주 자료임을 뒤늦게 확인했다. 과제 완료 표시의 취소는 자료 존재와 해당 기간 과제 이행을 구분한다.
상담자 요약에 대한 내담자 수정|state,role,process||상담자는 회피 때문에 퇴사를 생각한다고 요약했지만 내담자는 가치 충돌이 더 크다고 말했다. 상담자 요약에 대한 내담자 수정은 새 설명을 공통 기반으로 반영한다.
내담자 해석의 잠정 철회|state,boundary,other|해석 근거 재검토|내담자는 동료가 자신을 싫어한다고 했지만 직접 근거가 없음을 인정했다. 내담자 해석의 잠정 철회는 감정 자체를 부정하지 않고 사실 주장만 보류한다.
가족 진술의 출처 정정|state,role,boundary||"어머니가 그랬다"던 말이 실제로는 이모에게서 전해 들은 이야기라고 밝혀졌다. 가족 진술의 출처 정정은 직접 발화와 전언을 구분해 신뢰 범위를 갱신한다.
진단 확정 표현의 수정|state,classification,boundary||이전 상담자가 "공황 같아 보인다"고 한 말을 내담자는 진단받았다고 표현했다. 진단 확정 표현의 수정은 잠정 의견과 공식 진단을 분리한다.
상담 종료 요청의 철회|state,boundary,process||내담자는 감정이 격해져 그만하고 싶다고 했지만 휴식 뒤 오늘 면담을 이어 가겠다고 말했다. 상담 종료 요청의 철회는 잠시 중단과 전체 종료를 구분해 현재 상태를 갱신한다.
다음 면담 취소의 번복|state,attribute,process||내담자는 예약을 취소했다가 근무 일정이 바뀌어 원래 시간에 올 수 있다고 다시 연락했다. 다음 면담 취소의 번복은 기관이 빈 시간을 유지했는지 확인한 뒤에만 예약으로 복원한다.
공유 동의 범위의 축소|state,boundary,role||처음에는 전체 요약을 주치의와 나누기로 했지만 내담자는 약 관련 부분만 허용하겠다고 바꿨다. 공유 동의 범위의 축소는 최신 제한을 이전 포괄 동의보다 우선한다.
공유 동의 범위의 확대|state,boundary,role||내담자는 안전 계획에 한해 배우자도 알 수 있도록 새로 허용했다. 공유 동의 범위의 확대는 가족 갈등 기록까지 자동으로 포함하지 않는다.
위기 연락 대상의 교체|state,role,process||친구가 여행 중이라 연락망의 첫 대상을 형으로 바꾸기로 했다. 위기 연락 대상의 교체는 번호와 순서를 모두 갱신하고 오래된 대상을 현재 계획에서 제외한다.
사용하지 않을 표현의 합의|state,boundary,other|언어 사용 제한|내담자는 "과민하다"는 표현이 비난처럼 들린다고 말했다. 사용하지 않을 표현의 합의 뒤 상담자는 같은 현상을 다른 말로 설명하기로 했다.
면담 중단 신호의 변경|state,classification,process||처음에는 손을 들기로 했지만 눈에 띄는 것이 부담스러워 파란 카드를 책상에 놓는 방식으로 바꿨다. 면담 중단 신호의 변경은 이전 손짓을 현재 규칙으로 유지하지 않는다.
약속 우선순위의 재배치|state,comparison,process||수면 기록과 직장 문의가 모두 예정됐지만 갑작스러운 위기 때문에 안전 연락을 먼저 하기로 했다. 약속 우선순위의 재배치는 낮은 우선 과제를 취소하지 않고 순서만 바꾼다.
미답 질문 목록의 다음 면담 이관|state,classification,process||상실 시기, 가족 면담 동의, 검사 결과 세 질문은 시간이 끝나 답하지 못했다. 미답 질문 목록의 다음 면담 이관은 열린 상태와 담당 확인 방법을 함께 넘긴다.
해결 질문의 재질문 조건|state,boundary,process||수면 시간은 답했지만 새 약 복용 뒤 패턴이 바뀌면 다시 물어보기로 했다. 해결 질문의 재질문 조건은 현재 답을 무효화하지 않고 변화 시 재개방 규칙을 둔다.
면담 종료 시 공통 기반 확인|state,role,process||상담자는 열린 질문, 합의 과제, 보류 제안을 소리 내어 요약했고 내담자가 수정할 부분이 없다고 답했다. 면담 종료 시 공통 기반 확인은 서로 다른 기억이 다음 회기에 이어지는 일을 줄인다.
