concept|relations|other_type|text
우리 집은 원래 그래요의 관행 고정|classification,state,other|가족 관행|갈등 대화가 없는 이유를 내담자는 "우리 집은 원래 그래요"라고 말했다. 우리 집은 원래 그래요의 관행 고정은 변화 가능성이 없다는 결론보다 오래된 상호작용 규칙을 가리킨다.
요즘 애들은 그래요의 세대 일반화|classification,boundary,other|세대 고정관념|보호자가 자녀의 침묵을 "요즘 애들은 다 그래요"라고 말했다. 요즘 애들은 그래요의 세대 일반화는 현재 내담자의 개별 경험을 설명하는 충분한 근거가 아니다.
한국에서는 그렇죠의 문화 일반화|classification,boundary,other|문화 규범 과잉 일반화|감정 표현을 피하는 이유로 "한국에서는 그렇죠"라는 말이 나왔다. 한국에서는 그렇죠의 문화 일반화는 사회적 경향을 모든 개인의 동의로 확대하지 않는다.
우리끼리는 괜찮아요의 집단 경계|classification,boundary,role||친구 집단 안의 거친 농담을 내담자는 "우리끼리는 괜찮아요"라고 설명했다. 우리끼리는 괜찮아요의 집단 경계는 모든 구성원이 실제로 편안한지 확인 없이 동의를 가정하지 않는다.
농담이었어요의 책임 완화|boundary,contrast,role||상처 주는 말을 한 뒤 상대가 "농담이었어요"라고 했다는 이야기가 나왔다. 농담이었어요의 책임 완화는 말의 의도와 받은 영향을 분리하며 피해가 없었다고 자동 결론 내리지 않는다.
장난이에요의 위협 부정|boundary,state,other|행위 의도 불확실|물건을 던진 뒤 "장난이에요"라고 했더라도 실제 위험과 공포는 남을 수 있다. 장난이에요의 위협 부정은 행위 강도와 반복 맥락을 따로 확인하게 한다.
예민하게 굴지 마의 감정 무효화|boundary,role,state||내담자는 불편을 말할 때마다 상대가 "예민하게 굴지 마"라고 답했다고 했다. 예민하게 굴지 마의 감정 무효화는 내담자의 반응이 객관적으로 과도하다는 증거가 아니다.
다 너를 위해서야의 통제 정당화|boundary,role,state||가족은 위치 확인과 외출 제한을 "다 너를 위해서야"라고 설명했다. 다 너를 위해서야의 통제 정당화는 선한 의도 주장과 실제 자율성 침해를 구분해 살핀다.
걱정돼서 그랬어의 행동 설명|boundary,state,role||상대는 반복 전화의 이유를 "걱정돼서 그랬어"라고 말했다. 걱정돼서 그랬어의 행동 설명은 동기를 제공하지만 연락 방식의 영향이나 동의를 자동 정당화하지 않는다.
너도 알잖아의 공유 지식 요구|role,boundary,other|공유 전제 미확인|가족이 "너도 우리 사정 알잖아"라고 말하면 내담자가 같은 정보와 평가를 공유한다고 전제한다. 너도 알잖아의 공유 지식 요구는 실제 이해와 동의를 확인하지 않는다.
말 안 해도 알지의 암묵 기대|role,state,other|암묵 요구|배우자는 도움을 요청하지 않은 이유로 "말 안 해도 알지"라고 했다고 한다. 말 안 해도 알지의 암묵 기대는 상대가 구체적 필요를 이미 알았다는 사실이 아니다.
당연한 거 아니야의 논의 차단|boundary,role,other|당연성 전제|가족 분담을 묻자 상대가 "당연한 거 아니야"라고 답했다. 당연한 거 아니야의 논의 차단은 규칙이 합의됐다는 증거 없이 반론을 어렵게 만드는 표현이다.
상식적으로의 기준 전제|classification,boundary,other|공유 기준 미확인|상사는 "상식적으로 야근해야지"라고 말했다고 한다. 상식적으로의 기준 전제는 개인의 기대를 보편 규칙처럼 제시하므로 실제 계약과 합의를 따로 확인한다.
보통은 그렇죠의 통계 아닌 관례|classification,boundary,state||내담자는 "보통은 부모가 도와주죠"라고 말했지만 자신의 가족 사례는 달랐다. 보통은 그렇죠의 통계 아닌 관례를 측정된 빈도나 개인의 권리로 혼동하지 않는다.
누가 봐도라는 합의 과장|classification,boundary,other|보편 동의 주장|내담자는 "누가 봐도 제가 틀렸죠"라고 말했다. 누가 봐도라는 합의 과장은 실제로 여러 사람이 같은 판단을 했다는 증거가 아니다.
말할 것도 없죠의 생략된 판단|classification,state,other|생략 내용 불확실|상담자가 그때 기분을 묻자 내담자는 "말할 것도 없죠"라고 답했다. 말할 것도 없죠의 생략된 판단은 슬픔, 분노, 두려움 중 무엇인지 공유됐다고 가정하지 않는다.
아시겠지만의 공유 전제|role,boundary,other|상대 지식 미확인|내담자는 "아시겠지만 회사는 쉽게 안 바뀌어요"라고 말했다. 아시겠지만의 공유 전제는 상담자가 조직의 구체적 상황과 결론을 이미 안다는 뜻이 아니다.
보시다시피의 관찰 강요|role,boundary,state||내담자는 떨리는 손을 보이며 "보시다시피 저는 아무것도 못 해요"라고 말했다. 보시다시피의 관찰 강요는 보이는 손 떨림에서 전반적 무능이라는 결론까지 공유하게 하지 않는다.
말했듯이의 이전 발화 연결|classification,process,state||내담자는 "말했듯이 월요일은 특히 힘들어요"라고 앞선 설명을 다시 불렀다. 말했듯이의 이전 발화 연결은 새 증거라기보다 기존 담화 내용을 재활성화한다.
그런 의미에서의 논리 연결|classification,process,state||상담자는 작은 성공을 강조한 뒤 "그런 의미에서 기록이 도움이 됩니다"라고 말했다. 그런 의미에서의 논리 연결은 앞 주장과 뒤 제안의 관련성을 표시하지만 효과를 이미 입증하지 않는다.
어쨌든의 세부 종료|classification,boundary,state||내담자는 여러 원인을 말하다가 "어쨌든 회사는 가기 싫어요"라고 정리했다. 어쨌든의 세부 종료는 앞선 원인 차이를 해결하지 않고 현재 결론으로 대화를 옮긴다.
결국의 결과 강조|classification,process,state||여러 시도를 설명한 뒤 "결국 다시 집으로 왔어요"라고 했다. 결국의 결과 강조는 중간 시도가 없었다는 뜻이 아니라 최종 상태에 초점을 둔다.
차라리의 대안 선호|comparison,contrast,state||내담자는 불확실하게 기다리기보다 "차라리 거절을 듣는 게 나아요"라고 말했다. 차라리의 대안 선호는 두 선택 중 덜 힘든 쪽을 고른다는 비교다.
오히려의 예상 반전|contrast,state,process||도움을 받으면 약해질 것 같았지만 "오히려 마음이 편해졌어요"라고 내담자는 말했다. 오히려의 예상 반전은 실제 결과가 이전 예상과 반대였음을 드러낸다.
만약이라는 가정 조건|classification,boundary,state||내담자는 "만약 다시 연락이 오면 답하지 않을 거예요"라고 말했다. 만약이라는 가정 조건은 연락이 이미 왔다는 사건 보고가 아니라 미래 대응 계획이다.
설마의 낮은 가능성 평가|attribute,boundary,state||"설마 해고까지 하겠어요"라는 말은 내담자가 그 결과를 낮게 예상한다는 뜻이다. 설마의 낮은 가능성 평가를 회사가 해고하지 않겠다는 보장으로 쓰지 않는다.
혹시나의 낮은 가능성 대비|attribute,state,process||내담자는 "혹시나 불안해질까 봐 약을 챙겼어요"라고 했다. 혹시나의 낮은 가능성 대비는 증상이 이미 시작됐다는 뜻이 아니라 예방 행동의 이유다.
아무래도의 근거 제한 추정|attribute,boundary,state||표정을 살피던 내담자는 "아무래도 그분이 화난 것 같아요"라고 말했다. 아무래도의 근거 제한 추정은 관찰 기반 예상이지만 상대 감정의 확정 보고가 아니다.
분명히의 높은 확신과 증거 구분|attribute,boundary,state||내담자는 답장이 없는 것을 두고 "분명히 저를 싫어해요"라고 했다. 분명히의 높은 확신과 증거 구분은 말의 강도가 사실 근거의 강도와 같지 않음을 보여 준다.
틀림없이의 단정 강화|attribute,boundary,state||"틀림없이 또 실패할 거예요"라는 예측은 내담자의 확신 수준을 전달한다. 틀림없이의 단정 강화가 미래 결과를 확정하지는 않는다.
혹시 제가 잘못했나요의 확인 요청|role,state,boundary||내담자는 상대의 침묵 뒤 "혹시 제가 잘못했나요"라고 물었다. 혹시 제가 잘못했나요의 확인 요청은 자신이 실제로 잘못했다는 자백보다 책임 여부를 알고 싶은 질문이다.
제가 이상한 건가요의 정상성 확인 요청|role,boundary,state||감정 반응을 설명한 내담자는 "제가 이상한 건가요"라고 물었다. 제가 이상한 건가요의 정상성 확인 요청에는 정보뿐 아니라 비난받지 않으려는 관계적 필요가 담길 수 있다.
괜찮은 건가요의 안전 확인 요청|role,state,boundary||약 복용 뒤 심한 졸림을 말하며 내담자는 "괜찮은 건가요"라고 했다. 괜찮은 건가요의 안전 확인 요청은 안심만 구하는 말로 축소하지 않고 의료 평가가 필요한지 확인한다.
제가 너무한가요의 도덕 판단 요청|role,boundary,state||가족 연락을 끊은 이유를 말한 뒤 "제가 너무한가요"라고 물었다. 제가 너무한가요의 도덕 판단 요청은 상담자가 즉시 유죄나 무죄를 판정하라는 단순 질문이 아니다.
어떻게 생각하세요의 관점 요청|role,classification,state||내담자는 두 선택을 설명한 뒤 "어떻게 생각하세요"라고 물었다. 어떻게 생각하세요의 관점 요청은 결정을 전부 상담자에게 넘겼는지, 검토 의견만 원하는지 범위를 확인한다.
제가 뭘 해야 하죠의 지시 요청|role,state,other|의사결정 위임 범위|위기 상황을 설명한 내담자는 "제가 뭘 해야 하죠"라고 물었다. 제가 뭘 해야 하죠의 지시 요청에는 구체적 안전 행동과 결정을 대신 내려 달라는 기대가 섞일 수 있다.
이해하시겠어요의 공감 확인|role,boundary,state||내담자는 설명을 마치고 "이해하시겠어요"라고 물었다. 이해하시겠어요의 공감 확인은 문장 내용을 들었는지보다 경험의 무게가 전달됐는지 확인하려는 말일 수 있다.
제 말이 맞죠의 동의 요구|role,boundary,state||가족이 자신을 무시한다고 결론낸 뒤 "제 말이 맞죠"라고 물었다. 제 말이 맞죠의 동의 요구는 상담자에게 감정 지지를 구할 수 있지만 사실 판단까지 자동 수락할 수는 없다.
