concept|relations|other_type|text
분리 운반을 위한 모듈 무게 목표|function,attribute,state||큰 책장은 한 사람이 들 수 있는 여러 모듈로 나누고 각 부분의 무게를 표시한다. 분리 운반을 위한 모듈 무게 목표는 연결 후 전체 강도를 해치지 않아야 한다.
계단 통과를 위한 분해 목표|function,process,boundary||좁은 계단에서 회전할 수 있도록 긴 상판과 측판을 현장에서 분리할 수 있게 설계한다. 계단 통과를 위한 분해 목표는 반복 조립 시 구멍 마모까지 고려한다.
포장 중 모서리 충격 보호|function,state,boundary||운송 상자 안에서 가구 모서리가 벽이나 다른 부품에 직접 부딪치지 않도록 완충재를 배치한다. 포장 중 모서리 충격 보호는 표면 흠집과 구조 손상을 모두 막는다.
운송 중 문짝 열림 방지|function,state,boundary||차량 진동에도 문과 서랍이 열리지 않게 임시 고정끈이나 완충 블록을 사용한다. 운송 중 문짝 열림 방지는 설치 뒤 제거할 부품임을 명확히 표시한다.
조립 설명서의 부품 식별 목표|function,classification,state||사용자가 비슷한 나사와 판재를 혼동하지 않도록 번호, 그림, 치수를 같은 표기 체계로 제공한다. 조립 설명서의 부품 식별 목표는 봉투 라벨과 도면 기호를 일치시킨다.
조립 설명서의 방향 오류 방지|function,process,boundary||좌우가 다른 부품은 앞면과 위쪽을 그림으로 표시해 거꾸로 끼우는 실수를 막는다. 조립 설명서의 방향 오류 방지는 글만 길게 쓰는 것보다 시각 표식을 활용한다.
부품 목록의 누락 없는 출고|state,part_of,boundary||상자에는 도면에 적힌 판재, 철물, 공구 보조품이 정해진 수량만큼 모두 들어 있어야 한다. 부품 목록의 누락 없는 출고는 봉인 전에 실제 수량으로 확인한다.
예비 철물의 적정 수량 목표|function,attribute,boundary||작은 나사나 촉이 하나 손상되어도 조립을 중단하지 않도록 소량의 예비품을 넣는다. 예비 철물의 적정 수량 목표는 과도한 부품 낭비와 균형을 맞춘다.
완성 치수 기록의 재제작 목표|function,state,other|재제작 정보 보존|같은 가구를 다시 주문받았을 때 최종 수정 치수와 지그 위치를 복원할 수 있도록 기록한다. 완성 치수 기록의 재제작 목표는 초안 도면만 남기는 것으로 충족되지 않는다.
재료 배치 기록의 색상 재현|function,state,other|재료 이력 보존|추가 문짝을 만들 때 기존 판재의 수종, 마감 배치, 색 배합을 찾을 수 있도록 작업표를 남긴다. 재료 배치 기록의 색상 재현은 기억에만 의존하지 않는다.
사용자 하중 조건의 명시 목표|function,attribute,boundary||벽 선반과 접이식 의자에는 안전하게 쓸 수 있는 최대 하중과 사용 방식을 알려야 한다. 사용자 하중 조건의 명시 목표는 시험 범위 밖의 사용을 예방한다.
가구 전복 위험 경고 목표|function,boundary,state||높은 서랍장은 서랍 여러 개를 동시에 열지 말고 벽에 고정하라는 안내를 제공한다. 가구 전복 위험 경고 목표는 구조 보강을 대신하는 면책 문구가 아니다.
관리 방법의 마감 수명 연장 목표|function,process,state||사용자가 알맞은 세척제와 재도장 시기를 알면 표면 손상을 늦출 수 있다. 관리 방법의 마감 수명 연장 목표는 실제 재료에 맞는 지침으로 작성한다.
검수표의 성공 기준 명시|function,classification,boundary||출고 검수표는 흔들림, 치수, 개폐, 표면 결함을 각각 통과 또는 재작업으로 판단할 수 있게 적는다. 검수표의 성공 기준 명시는 막연한 ‘좋음’ 대신 확인 가능한 조건을 사용한다.
사진 기록의 결함 위치 추적|function,state,role||검수 사진에는 전체 모습과 함께 흠집 위치를 식별할 기준자와 부품 번호를 담는다. 사진 기록의 결함 위치 추적은 재작업 담당자에게 정확한 범위를 전달한다.
완성품 청소의 사용자 인도 목표|process,state,function||포장 전에 연마 분진, 접착제 자국, 금속 가루를 제거해 사용자가 바로 설치할 수 있게 한다. 완성품 청소의 사용자 인도 목표는 결함을 닦아 숨기는 일이 아니다.
고객 치수 확인의 제작 착수 조건|process,state,boundary||맞춤 가구는 설치 공간의 최종 치수를 고객과 확인한 뒤에만 판재 재단을 시작한다. 고객 치수 확인의 제작 착수 조건은 구두 추정만으로 넘기지 않는다.
예산 안의 재료 선택 목표|function,attribute,boundary||정해진 비용 안에서 구조 안전과 필요한 내구성을 만족하는 수종과 철물을 고른다. 예산 안의 재료 선택 목표는 가장 싼 부품을 고르는 것과 다르다.
납기와 경화 시간 충돌 조정|process,boundary,state||약속한 출고일이 가까워도 접착제와 도막의 필수 경화 시간을 줄이지 않는다. 납기와 경화 시간 충돌 조정은 작업 순서를 앞당겨 해결하고 품질 기준은 유지한다.
가벼움과 강성의 균형 목표|function,comparison,attribute||이동식 가구는 들기 쉬워야 하지만 얇은 부재 때문에 흔들려서는 안 된다. 가벼움과 강성의 균형 목표는 재료 두께와 보강 위치를 함께 최적화한다.
수납 용량과 통로 폭의 충돌|function,boundary,state||수납장을 깊게 만들수록 내부 공간은 늘지만 방의 보행 통로는 좁아진다. 수납 용량과 통로 폭의 충돌은 설치 장소의 최소 통행 폭으로 판정한다.
장식 조각과 청소 편의의 균형|function,comparison,boundary||깊은 조각은 외관을 풍부하게 하지만 먼지가 끼고 닦기 어려운 홈을 만든다. 장식 조각과 청소 편의의 균형은 사용 환경에 따라 장식 깊이를 제한한다.
전통 접합과 분해 운반의 충돌|function,boundary,contrast||접착한 전통 장부는 강하고 아름답지만 좁은 집으로 옮길 때 분해하기 어렵다. 전통 접합과 분해 운반의 충돌은 사용자가 우선한 가치에 따라 해결한다.
얇은 선반과 처짐 제한의 충돌|function,boundary,attribute||가벼운 인상을 위해 선반을 얇게 만들면 책 하중에서 휨이 커질 수 있다. 얇은 선반과 처짐 제한의 충돌은 숨은 보강대나 짧은 지지 간격으로 완화한다.
넓은 문짝과 경첩 수의 균형|function,comparison,state||문짝이 넓고 무거울수록 더 많은 경첩이 필요하지만 내부 공간과 조정 시간도 늘어난다. 넓은 문짝과 경첩 수의 균형은 무게와 높이 시험으로 정한다.
자연 목리와 색 균일성의 충돌|state,contrast,boundary||나무의 고유한 색 차이를 살리면 판재 전체를 완전히 균일하게 맞추기 어렵다. 자연 목리와 색 균일성의 충돌은 허용할 변이를 견본으로 합의한다.
무광 마감과 오염 저항의 균형|function,comparison,attribute||매우 낮은 광택은 부드럽게 보이지만 손자국을 닦기 어려울 수 있다. 무광 마감과 오염 저항의 균형은 실제 사용 흔적 시험으로 선택한다.
환기 구멍과 먼지 차단의 충돌|function,boundary,contrast||수납장 환기를 늘리는 큰 구멍은 습기를 빼지만 먼지와 벌레도 들어오게 한다. 환기 구멍과 먼지 차단의 충돌은 망과 숨은 통로로 조정한다.
손잡이 돌출과 보행 안전의 충돌|function,boundary,state||잡기 쉬운 큰 손잡이는 좁은 통로에서 옷이나 몸에 걸릴 수 있다. 손잡이 돌출과 보행 안전의 충돌은 손가락 여유와 외측 돌출 한계를 함께 둔다.
현재 사용자 치수 정보의 불확실성|attribute,other|사용자 치수 미확정|사용자의 키와 자세 정보가 없으면 책상 높이 성공 조건을 정확히 정하기 어렵다. 현재 사용자 치수 정보의 불확실성은 조절 가능한 구조로 대응한다.
설치 벽체 재질의 미확인|state,other|설치 조건 미확정|벽걸이 선반을 주문받았지만 콘크리트인지 빈 벽인지 확인되지 않아 앵커 목표를 확정할 수 없다. 설치 벽체 재질의 미확인은 현장 조사 전까지 체결 방식을 보류하게 한다.
계절 수축을 고려한 서랍 여유|attribute,process,function||겨울에 맞춘 서랍이 장마철에 끼지 않도록 목재의 계절 팽창 범위를 여유 치수에 반영한다. 계절 수축을 고려한 서랍 여유는 현재의 부드러운 움직임만으로 성공을 판단하지 않는다.
이사 뒤 재조립 가능한 침대 구조|function,process,state||좁은 계단을 통과하고 새 방에서 다시 조립할 수 있도록 긴 부재와 연결부를 분리형으로 설계한다. 이사 뒤 재조립 가능한 침대 구조는 첫 설치가 끝났다는 이유만으로 목표가 완성되지 않는다.
