concept|relations|other_type|text
현장 치수 불일치 재계획|process,state,other|현장 정보 갱신|기존 도면보다 벽이 짧으면 제품을 억지로 넣지 않고 축소 가능한 부품과 다시 만들 부품을 구분한다. 현장 치수 불일치 재계획은 고객 승인과 새 납기를 함께 갱신한다.
작업자 부재 대응 계획|process,role,state||특수 가공 담당자가 쉬게 되면 다른 사람이 수행 가능한 준비 작업을 먼저 배치한다. 작업자 부재 대응 계획은 자격이 필요한 기계 작업을 무경험자에게 넘기지 않는다.
기계 고장 우회 계획|process,function,state||테이블 톱이 멈추면 외주 재단, 다른 기계, 일정 연기 가운데 치수 품질을 지킬 수 있는 안을 비교한다. 기계 고장 우회 계획은 선택한 경로의 재검사 작업까지 포함한다.
재료 추가 구매 판단|process,state,attribute||남은 판재로 결함 없는 부품 수를 충족하는지 재단 배치를 다시 계산한다. 재료 추가 구매 판단은 막연한 불안이 아니라 수량 부족 증거에 근거한다.
예산 초과 항목 분해|process,part_of,comparison||견적보다 비용이 커지면 재료 가격, 외주비, 작업 시간, 운송비를 따로 비교한다. 예산 초과 항목 분해는 모든 원인을 비싼 목재 탓으로 돌리지 않게 한다.
작업 묶음의 하루 단위 배치|process,part_of,state||소음이 큰 재단과 먼지가 많은 연마를 시설 사용 시간에 맞춰 하루 단위로 묶는다. 작업 묶음의 하루 단위 배치는 작은 할 일을 마구 섞지 않고 준비와 청소 비용을 줄인다.
한 시간 작업으로의 세분화|process,part_of,attribute||"서랍 만들기"처럼 큰 항목을 재단, 홈 가공, 건식 조립, 접착처럼 한 번에 상태를 확인할 수 있는 단위로 나눈다. 한 시간 작업으로의 세분화는 진행률을 근거 있게 기록하게 한다.
검사 가능한 종료 문장|state,boundary,other|완료 기준 명시|"적당히 다듬기" 대신 직선자 아래 틈과 표면 흠의 허용 범위를 적는다. 검사 가능한 종료 문장은 작업자의 느낌을 완료 증거로 대신하지 않는다.
작업별 산출물 지정|part_of,classification,state||도면 검토는 승인본, 재단은 번호 붙은 부품, 하중 시험은 측정표처럼 결과물을 정한다. 작업별 산출물 지정은 행동을 했다는 보고와 사용할 수 있는 결과를 구분한다.
작업 담당 역할 배정|role,process,state||설계 검토자, 기계 가공자, 마감 담당자, 현장 설치자의 책임을 작업표에 표시한다. 작업 담당 역할 배정은 협업자 모두가 같은 일을 기다리는 공백을 줄인다.
작업별 필요 공구 목록|part_of,classification,function||각 과제 옆에 필요한 날, 지그, 측정기, 보호구를 적어 착수 전에 준비한다. 작업별 필요 공구 목록은 공구가 없어서 중간에 순서를 바꾸는 일을 막는다.
작업별 재료 할당표|part_of,classification,state||판재 번호와 사용할 부품을 연결해 좋은 재료가 먼저 소진되지 않도록 한다. 작업별 재료 할당표는 남은 자투리를 어느 후속 과제에 쓸지도 보여 준다.
작업 위험 표시 과제|classification,boundary,state||회전날, 무거운 조립체, 용제처럼 특별한 통제가 필요한 작업을 눈에 띄게 표시한다. 작업 위험 표시 과제는 일반 주의와 작업 중단 조건을 구분해 적는다.
일일 시작 점검 작업|process,state,function||매일 첫 가공 전에 도면 판본, 기계 상태, 작업대 여유, 보호구를 확인한다. 일일 시작 점검 작업에서 문제가 나오면 관련 과제만 보류하고 안전한 준비 업무를 진행한다.
일일 종료 상태 기록|process,state,other|진행 상태 인계|완성 부품, 수정 중인 부품, 굳는 접착물, 열린 문제를 퇴근 전에 적는다. 일일 종료 상태 기록은 다음 작업자가 완료된 과제를 다시 시작하지 않게 한다.
다음 날 첫 과제 예약|process,state,function||경화가 끝나는 시각과 공용 기계 예약을 보고 다음 날 가장 먼저 할 일을 정한다. 다음 날 첫 과제 예약은 당일 남은 순서만 그대로 이어 가는 것과 다르다.
주간 마일스톤 검토|process,state,comparison||계획한 완료 항목과 실제 산출물을 주말마다 비교해 지연 원인을 찾는다. 주간 마일스톤 검토는 퍼센트 보고보다 검증을 통과한 작업 수를 기준으로 한다.
미해결 결정 목록|classification,state,other|결정 대기 항목|색상 승인, 벽체 정보, 철물 대체처럼 답이 필요한 질문을 담당자와 기한별로 모은다. 미해결 결정 목록은 대기 중인 일을 완료 작업처럼 세지 않게 한다.
변경 요청 이력 관리|process,state,other|변경 근거 보존|누가 언제 무엇을 바꿨고 비용과 일정에 어떤 영향을 줬는지 기록한다. 변경 요청 이력 관리는 최신 요구와 폐기된 요구가 다시 섞이는 일을 막는다.
도면 판본 회수 작업|process,state,boundary||새 도면을 배포할 때 작업대와 기계 옆의 오래된 출력물을 모두 거둔다. 도면 판본 회수 작업은 파일 이름만 바꾸고 현장 종이를 남겨 두지 않는다.
완료 과제의 증거 연결|part_of,state,other|검증 근거 보존|작업표의 완료 표시 옆에 측정값, 사진, 승인 서명 중 해당 근거를 연결한다. 완료 과제의 증거 연결은 체크 표시만으로 품질을 주장하지 않게 한다.
재작업 과제의 원래 작업 연결|process,part_of,state||불량을 고치는 새 항목에는 어떤 검사에서 왜 되돌아왔는지 적는다. 재작업 과제의 원래 작업 연결은 같은 결함이 다른 이름으로 반복되는 상황을 드러낸다.
폐기 과제의 종료 처리|state,boundary,other|계획 변경 사유|설계 변경으로 필요 없어진 작업은 삭제하지 않고 폐기 이유와 대체 과제를 남긴다. 폐기 과제의 종료 처리는 미완료와 의도적 취소를 구분한다.
계획 여유 시간의 배치|process,attribute,state||재료 지연과 작은 보수를 흡수할 시간을 마감 직전이 아니라 주요 조립 뒤에 나눠 둔다. 계획 여유 시간의 배치는 모든 작업 시간을 과장하는 것과 다르다.
최종 계획 회고 과제|process,state,other|계획 정확도 평가|납품 뒤 예상 시간과 실제 시간, 누락된 의존성, 유용했던 검사점을 함께 검토한다. 최종 계획 회고 과제의 결과는 다음 가구 계획의 작업 단위와 여유 시간을 고치는 데 쓴다.
